token_str,A,B,N,x
cob,0.0,2.500844034861766e-06,5.57786419523336e-06,-2.500844034861766e-06
cobb,6.362567741463422e-06,0.0,1.5212356896090981e-06,6.362567741463422e-06
cobbled,0.0,0.0,5.070785632030328e-07,0.0
cobbler,2.545027096585369e-05,2.0006752278894127e-05,2.6368085286557702e-05,5.443518686959562e-06
cobblerlike,0.0,0.0,5.070785632030328e-07,0.0
cobblestone,0.0,0.0,1.5212356896090981e-06,0.0
cobblestonerich,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
cobbly,0.0,0.0,5.070785632030328e-07,0.0
cobos,4.771925806097567e-06,0.0,1.0141571264060656e-06,4.771925806097567e-06
cobwebbed,0.0,0.0,5.070785632030328e-07,0.0
cobwebs,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coby,3.181283870731711e-06,0.0,5.070785632030328e-07,3.181283870731711e-06
coca,0.0,2.500844034861766e-06,1.5212356896090981e-06,-2.500844034861766e-06
cocavin,0.0,0.0,1.0141571264060656e-06,0.0
cocco,0.0,0.0,5.070785632030328e-07,0.0
cochrane,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
cocina,0.0,0.0,5.070785632030328e-07,0.0
cockburn,1.5906419353658556e-06,2.500844034861766e-06,1.0141571264060656e-06,-9.102020994959103e-07
cocktail,1.4315777418292701e-05,0.00010753629349905593,6.744144890600336e-05,-9.322051608076323e-05
cocktaillike,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
cocktailparty,0.0,0.0,5.070785632030328e-07,0.0
cocktails,0.0,2.0006752278894127e-05,4.563707068827294e-06,-2.0006752278894127e-05
cocktailstyle,0.0,0.0,1.0141571264060656e-06,0.0
cocktailtin,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
coco,0.0,0.0,1.0141571264060656e-06,0.0
cocoa,0.000539227616089025,0.0004251434859265002,0.0005836474262466907,0.00011408413016252483
cocoadusted,1.5906419353658556e-06,1.0003376139447064e-05,3.0424713792181962e-06,-8.412734204081208e-06
cocoakissed,0.0,0.0,1.5212356896090981e-06,0.0
cocoalaced,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
cocoalike,1.5906419353658556e-06,0.0,1.5212356896090981e-06,1.5906419353658556e-06
cocoanib,0.0,0.0,5.070785632030328e-07,0.0
cocoapowder,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
cocoapowderlike,0.0,0.0,1.0141571264060656e-06,0.0
cocoapowdertextured,0.0,0.0,5.070785632030328e-07,0.0
cocoaspice,0.0,0.0,5.070785632030328e-07,0.0
cocoasprinkled,0.0,0.0,1.0141571264060656e-06,0.0
cocoatinged,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
cococciola,0.0,0.0,1.0141571264060656e-06,0.0
coconut,0.0003499412257804882,0.00019256499068435597,0.00043304509297538993,0.00015737623509613224
coconutadd,0.0,0.0,5.070785632030328e-07,0.0
coconutbut,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
coconutcream,0.0,0.0,5.070785632030328e-07,0.0
coconutcurry,0.0,0.0,1.0141571264060656e-06,0.0
coconutinfused,0.0,0.0,1.0141571264060656e-06,0.0
coconutkissed,0.0,0.0,5.070785632030328e-07,0.0
coconutlaced,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coconutladen,0.0,0.0,1.0141571264060656e-06,0.0
coconutlike,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coconuttinged,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
coconuttoasty,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
coconutty,1.5906419353658556e-06,2.500844034861766e-06,6.5920213216394255e-06,-9.102020994959103e-07
coconutvanilla,0.0,0.0,5.070785632030328e-07,0.0
coconuty,0.0,0.0,5.070785632030328e-07,0.0
cocoon,0.0,0.0,5.57786419523336e-06,0.0
cocreator,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
cod,0.0,5.001688069723532e-06,2.028314252812131e-06,-5.001688069723532e-06
coda,0.0,2.0006752278894127e-05,4.563707068827294e-06,-2.0006752278894127e-05
coddington,3.181283870731711e-06,0.0,1.0141571264060656e-06,3.181283870731711e-06
coddled,0.0,0.0,5.070785632030328e-07,0.0
coddles,0.0,0.0,1.0141571264060656e-06,0.0
coddling,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
code,1.5906419353658556e-06,2.500844034861766e-06,1.5212356896090981e-06,-9.102020994959103e-07
codega,0.0,0.0,5.070785632030328e-07,0.0
codeveloped,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
codornu,0.0,0.0,5.070785632030328e-07,0.0
cody,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coeffort,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coelho,0.0,2.500844034861766e-06,1.5212356896090981e-06,-2.500844034861766e-06
coelo,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
coenie,0.0,0.0,1.0141571264060656e-06,0.0
coeta,0.0,0.0,1.0141571264060656e-06,0.0
coetzee,0.0,0.0,5.070785632030328e-07,0.0
coeur,0.0,0.0,2.028314252812131e-06,0.0
coevo,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
coexist,1.5906419353658556e-06,2.500844034861766e-06,2.5353928160151637e-06,-9.102020994959103e-07
coexists,0.0,0.0,5.070785632030328e-07,0.0
cofee,0.0,0.0,5.070785632030328e-07,0.0
coferment,4.771925806097567e-06,2.500844034861766e-06,2.028314252812131e-06,2.271081771235801e-06
cofermentation,0.0,2.500844034861766e-06,1.0141571264060656e-06,-2.500844034861766e-06
cofermented,6.362567741463422e-05,5.001688069723532e-06,3.549549942421229e-05,5.862398934491069e-05
cofermenting,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
coferments,4.771925806097567e-06,0.0,0.0,4.771925806097567e-06
coffee,0.0013250047321597578,0.0007802633388768709,0.0014999383899545707,0.0005447413932828869
coffeealong,0.0,0.0,5.070785632030328e-07,0.0
coffeeastringent,0.0,0.0,5.070785632030328e-07,0.0
coffeebased,0.0,5.001688069723532e-06,0.0,-5.001688069723532e-06
coffeebean,1.5906419353658556e-06,0.0,2.5353928160151637e-06,1.5906419353658556e-06
coffeebeanlike,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coffeebrown,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
coffeechocolate,0.0,0.0,1.0141571264060656e-06,0.0
coffeecoated,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
coffeecocoa,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
coffeecolored,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
coffeecreamy,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coffeecrusted,1.5906419353658556e-06,0.0,1.5212356896090981e-06,1.5906419353658556e-06
coffeedominant,0.0,0.0,5.070785632030328e-07,0.0
coffeedriven,0.0,0.0,1.0141571264060656e-06,0.0
coffeedusted,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
coffeeedged,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coffeefilled,1.5906419353658556e-06,0.0,3.5495499424212292e-06,1.5906419353658556e-06
coffeeflavored,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
coffeeground,0.0,0.0,5.070785632030328e-07,0.0
coffeeinflected,0.0,0.0,1.5212356896090981e-06,0.0
coffeeinfused,3.181283870731711e-06,2.500844034861766e-06,3.0424713792181962e-06,6.804398358699452e-07
coffeelaced,3.181283870731711e-06,0.0,5.070785632030328e-07,3.181283870731711e-06
coffeeladen,0.0,0.0,2.5353928160151637e-06,0.0
coffeelike,1.5906419353658556e-06,1.250422017430883e-05,6.5920213216394255e-06,-1.0913578238942973e-05
coffeemocha,0.0,0.0,1.5212356896090981e-06,0.0
coffeerubbed,0.0,5.001688069723532e-06,0.0,-5.001688069723532e-06
coffeesoaked,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coffeesoy,0.0,0.0,5.070785632030328e-07,0.0
coffeestreaked,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coffeesyrup,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coffeethoroughly,0.0,0.0,5.070785632030328e-07,0.0
coffeetinged,1.5906419353658556e-06,5.001688069723532e-06,3.5495499424212292e-06,-3.4110461343576765e-06
coffeetoasty,0.0,0.0,5.070785632030328e-07,0.0
coffeevanilla,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coffin,0.0,0.0,5.070785632030328e-07,0.0
cofounded,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
cofounder,9.543851612195134e-06,0.0,2.028314252812131e-06,9.543851612195134e-06
cognac,4.771925806097567e-06,1.5005064209170595e-05,1.0141571264060656e-06,-1.0233138403073028e-05
cognaclike,3.181283870731711e-06,0.0,1.0141571264060656e-06,3.181283870731711e-06
cogno,9.543851612195134e-06,0.0,5.070785632030328e-07,9.543851612195134e-06
cogombles,1.5906419353658556e-06,0.0,1.0141571264060656e-06,1.5906419353658556e-06
coherence,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coherency,0.0,0.0,5.070785632030328e-07,0.0
cohesion,1.5906419353658556e-06,2.7509284383479426e-05,4.563707068827294e-06,-2.591864244811357e-05
cohesive,2.7040912901219546e-05,0.0,8.113257011248524e-06,2.7040912901219546e-05
cohesively,1.5906419353658556e-06,2.500844034861766e-06,0.0,-9.102020994959103e-07
cohesiveness,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
cohn,1.5906419353658556e-06,0.0,2.5353928160151637e-06,1.5906419353658556e-06
coho,0.0,7.502532104585297e-06,0.0,-7.502532104585297e-06
cohort,1.5906419353658556e-06,7.502532104585297e-06,3.0424713792181962e-06,-5.911890169219442e-06
cohorts,0.0,0.0,5.070785632030328e-07,0.0
cohost,0.0,0.0,1.0141571264060656e-06,0.0
coil,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
coiled,6.680696128536593e-05,0.0,2.1297299654527374e-05,6.680696128536593e-05
coiling,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coils,0.0,0.0,5.070785632030328e-07,0.0
coiming,0.0,0.0,5.070785632030328e-07,0.0
coin,0.0,0.0,1.5212356896090981e-06,0.0
coincide,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
coincidence,0.0,0.0,5.070785632030328e-07,0.0
coincidently,0.0,0.0,5.070785632030328e-07,0.0
coincides,0.0,0.0,1.0141571264060656e-06,0.0
coined,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coins,0.0,0.0,5.070785632030328e-07,0.0
cointreau,1.5906419353658556e-06,0.0,1.5212356896090981e-06,1.5906419353658556e-06
cojones,0.0,0.0,5.070785632030328e-07,0.0
coke,0.0,2.500844034861766e-06,2.028314252812131e-06,-2.500844034861766e-06
col,0.0,0.0,5.57786419523336e-06,0.0
cola,0.001641542477297563,0.0012329161091868507,0.0013290529141551488,0.0004086263681107123
colaafter,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
colacherry,0.0,0.0,1.5212356896090981e-06,0.0
colacinnamon,0.0,0.0,5.070785632030328e-07,0.0
colada,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coladefined,0.0,0.0,5.070785632030328e-07,0.0
coladriven,0.0,0.0,1.5212356896090981e-06,0.0
colaflavored,0.0,0.0,5.070785632030328e-07,0.0
colainfused,0.0,0.0,5.070785632030328e-07,0.0
colalaced,1.5906419353658556e-06,0.0,1.5212356896090981e-06,1.5906419353658556e-06
colalayered,0.0,0.0,5.070785632030328e-07,0.0
colalike,4.771925806097567e-06,1.250422017430883e-05,2.5353928160151637e-06,-7.732294368211262e-06
colamocha,0.0,0.0,5.070785632030328e-07,0.0
colarej,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
colares,0.0,0.0,1.0141571264060656e-06,0.0
colaroot,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
colas,0.0,0.0,5.070785632030328e-07,0.0
colasassafras,0.0,0.0,5.070785632030328e-07,0.0
colathat,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
colathe,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
colatinged,0.0,0.0,5.070785632030328e-07,0.0
colavanilla,0.0,2.500844034861766e-06,1.0141571264060656e-06,-2.500844034861766e-06
colchagua,3.181283870731711e-06,7.502532104585297e-06,5.57786419523336e-06,-4.321248233853586e-06
cold,7.794145483292693e-05,0.00012254135770822653,9.938739838779442e-05,-4.45999028752996e-05
coldairing,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coldbut,0.0,0.0,5.070785632030328e-07,0.0
coldclimate,1.5906419353658556e-06,0.0,5.070785632030328e-07,1.5906419353658556e-06
coldest,1.5906419353658556e-06,5.001688069723532e-06,0.0,-3.4110461343576765e-06
coldfermented,0.0,0.0,2.028314252812131e-06,0.0
coldisole,0.0,0.0,5.070785632030328e-07,0.0
coldsoaked,0.0,0.0,5.070785632030328e-07,0.0
coldsoaks,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
coldstream,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
coldtank,0.0,0.0,5.070785632030328e-07,0.0
coldweather,0.0,0.0,1.0141571264060656e-06,0.0
cole,4.771925806097567e-06,0.0,1.0141571264060656e-06,4.771925806097567e-06
coleraine,4.771925806097567e-06,0.0,0.0,4.771925806097567e-06
coleslaw,0.0,0.0,5.070785632030328e-07,0.0
colheita,1.4315777418292701e-05,0.0,2.5353928160151637e-06,1.4315777418292701e-05
colheitas,3.181283870731711e-06,0.0,5.070785632030328e-07,3.181283870731711e-06
colin,4.771925806097567e-06,0.0,2.5353928160151637e-06,4.771925806097567e-06
colina,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
colio,0.0,0.0,5.070785632030328e-07,0.0
collaborate,0.0,0.0,5.070785632030328e-07,0.0
collaboration,1.4315777418292701e-05,0.0,9.634492700857623e-06,1.4315777418292701e-05
collaborative,1.5906419353658556e-06,0.0,1.5212356896090981e-06,1.5906419353658556e-06
collaboratively,0.0,0.0,5.070785632030328e-07,0.0
collalto,0.0,0.0,5.070785632030328e-07,0.0
collange,0.0,0.0,5.070785632030328e-07,0.0
collapse,1.5906419353658556e-06,2.500844034861766e-06,0.0,-9.102020994959103e-07
collapsed,0.0,7.502532104585297e-06,6.0849427584363925e-06,-7.502532104585297e-06
collapses,3.181283870731711e-06,1.750590824403236e-05,3.5495499424212292e-06,-1.432462437330065e-05
collapsing,0.0,7.502532104585297e-06,5.070785632030328e-07,-7.502532104585297e-06
collar,0.0,0.0,1.5212356896090981e-06,0.0
collazzi,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
colle,0.0,2.500844034861766e-06,1.0141571264060656e-06,-2.500844034861766e-06
colleagues,0.0,0.0,1.0141571264060656e-06,0.0
collected,4.771925806097567e-06,0.0,9.127414137654589e-06,4.771925806097567e-06
collectible,1.5906419353658556e-06,2.500844034861766e-06,2.5353928160151637e-06,-9.102020994959103e-07
collectibles,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
collection,2.7040912901219546e-05,2.500844034861766e-06,1.3184042643278851e-05,2.454006886635778e-05
collective,0.0,0.0,5.070785632030328e-07,0.0
collector,6.362567741463422e-06,0.0,0.0,6.362567741463422e-06
collectors,6.362567741463422e-06,0.0,5.070785632030328e-07,6.362567741463422e-06
collelungo,0.0,0.0,5.070785632030328e-07,0.0
collemassari,0.0,0.0,5.070785632030328e-07,0.0
collemattoni,0.0,0.0,5.070785632030328e-07,0.0
colleoni,0.0,0.0,5.070785632030328e-07,0.0
collet,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
colleventano,0.0,0.0,5.070785632030328e-07,0.0
colli,0.0,0.0,2.028314252812131e-06,0.0
collide,1.1134493547560989e-05,5.001688069723532e-06,5.57786419523336e-06,6.132805477837457e-06
collides,0.0,5.001688069723532e-06,0.0,-5.001688069723532e-06
colliding,0.0,0.0,1.0141571264060656e-06,0.0
collin,0.0,0.0,2.5353928160151637e-06,0.0
collina,0.0,0.0,1.0141571264060656e-06,0.0
colline,3.181283870731711e-06,2.500844034861766e-06,5.070785632030328e-07,6.804398358699452e-07
collines,1.9087703224390268e-05,2.500844034861766e-06,1.1662806953669753e-05,1.65868591895285e-05
collinetta,0.0,0.0,5.070785632030328e-07,0.0
collins,3.181283870731711e-06,0.0,1.5212356896090981e-06,3.181283870731711e-06
collio,0.0,0.0,1.5212356896090981e-06,0.0
colliolike,0.0,0.0,5.070785632030328e-07,0.0
collision,0.0,0.0,5.070785632030328e-07,0.0
colloquially,0.0,0.0,5.070785632030328e-07,0.0
collotte,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
colluding,0.0,0.0,5.070785632030328e-07,0.0
colmar,0.0,0.0,5.070785632030328e-07,0.0
cologne,3.181283870731711e-06,2.500844034861766e-06,1.5212356896090981e-06,6.804398358699452e-07
colognelike,3.181283870731711e-06,0.0,0.0,3.181283870731711e-06
colom,1.5906419353658556e-06,0.0,3.5495499424212292e-06,1.5906419353658556e-06
colombana,0.0,0.0,5.070785632030328e-07,0.0
colombano,0.0,0.0,1.0141571264060656e-06,0.0
colombar,0.0,0.0,5.070785632030328e-07,0.0
colombard,1.5906419353658556e-06,5.7519412801820615e-05,1.4198199769684917e-05,-5.592877086645476e-05
colombianborn,0.0,0.0,5.070785632030328e-07,0.0
colombier,0.0,0.0,5.070785632030328e-07,0.0
colombina,0.0,0.0,5.070785632030328e-07,0.0
colombini,0.0,0.0,1.5212356896090981e-06,0.0
colombo,6.362567741463422e-06,0.0,4.563707068827294e-06,6.362567741463422e-06
colonel,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
colonge,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
colonies,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
colonnello,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
colony,0.0,0.0,1.5212356896090981e-06,0.0
color,0.0010927710095963428,0.001933152438948145,0.0013843244775442794,-0.0008403814293518022
colora,1.5906419353658556e-06,2.500844034861766e-06,1.0141571264060656e-06,-9.102020994959103e-07
colorado,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
coloradobased,1.5906419353658556e-06,2.500844034861766e-06,0.0,-9.102020994959103e-07
colorand,0.0,0.0,1.0141571264060656e-06,0.0
coloraromatic,0.0,0.0,5.070785632030328e-07,0.0
coloration,0.0,0.0,5.070785632030328e-07,0.0
colored,8.27133806390245e-05,0.00014254810998712067,0.0001161209909734945,-5.983472934809617e-05
coloredvery,0.0,0.0,5.070785632030328e-07,0.0
coloredwhite,0.0,0.0,5.070785632030328e-07,0.0
colorevidence,0.0,0.0,5.070785632030328e-07,0.0
colorful,3.181283870731711e-06,1.250422017430883e-05,1.115572839046672e-05,-9.322936303577118e-06
colorfully,0.0,0.0,5.070785632030328e-07,0.0
coloring,0.0,2.500844034861766e-06,2.028314252812131e-06,-2.500844034861766e-06
colorino,1.5906419353658555e-05,1.750590824403236e-05,4.715830637788205e-05,-1.5994888903738048e-06
colorless,0.0,1.250422017430883e-05,1.0141571264060656e-06,-1.250422017430883e-05
colorlight,0.0,0.0,5.070785632030328e-07,0.0
colorred,0.0,0.0,5.070785632030328e-07,0.0
colors,4.135669031951225e-05,2.500844034861766e-06,1.4198199769684917e-05,3.8855846284650485e-05
colorthis,0.0,0.0,5.070785632030328e-07,0.0
colour,0.0,0.0,1.5212356896090981e-06,0.0
coloured,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
colourless,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
colours,4.771925806097567e-06,0.0,0.0,4.771925806097567e-06
colson,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
colture,0.0,0.0,1.5212356896090981e-06,0.0
coluild,0.0,0.0,5.070785632030328e-07,0.0
columbard,0.0,1.0003376139447064e-05,1.0141571264060656e-06,-1.0003376139447064e-05
columbia,3.0222196771951255e-05,1.750590824403236e-05,5.172201344670934e-05,1.2716288527918894e-05
columella,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
columns,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
colutta,0.0,0.0,1.5212356896090981e-06,0.0
colvecchio,0.0,0.0,1.0141571264060656e-06,0.0
comartin,3.181283870731711e-06,0.0,4.056628505624262e-06,3.181283870731711e-06
comb,0.0,5.001688069723532e-06,1.5212356896090981e-06,-5.001688069723532e-06
combat,0.0,5.001688069723532e-06,5.070785632030328e-07,-5.001688069723532e-06
combative,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
combed,6.362567741463422e-06,0.0,3.0424713792181962e-06,6.362567741463422e-06
combination,0.0002576839935292686,0.00015005064209170594,0.00018153412562668572,0.00010763335143756266
combinationlead,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
combinationquality,0.0,0.0,5.070785632030328e-07,0.0
combinations,3.181283870731711e-06,0.0,5.070785632030328e-07,3.181283870731711e-06
combine,0.0003897072741646346,0.00016755655033573832,0.0002728082670032316,0.0002221507238288963
combined,7.794145483292693e-05,5.501856876695885e-05,4.6144149251475976e-05,2.2922886065968077e-05
combines,0.00033562544836219556,0.0001025346054293324,0.00018964738263793423,0.00023309084293286314
combining,0.00011929814515243918,3.251097245320296e-05,7.454054879084582e-05,8.678717269923621e-05
combinins,1.5906419353658556e-06,0.0,0.0,1.5906419353658556e-06
combo,3.181283870731711e-05,2.0006752278894127e-05,2.3832692470542538e-05,1.1806086428422984e-05
combos,0.0,2.500844034861766e-06,5.070785632030328e-07,-2.500844034861766e-06
combustible,0.0,0.0,5.070785632030328e-07,0.0
combustion,0.0,2.500844034861766e-06,0.0,-2.500844034861766e-06
